GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Sat_evidence,Ref_scientific,Ref_scientific_full,Ref_other,Remarks
150,1957,1957,NA,NA,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,NA,NA,NA,NA,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Charles, 1985; Kreutzmann, 1994; Iturrizaga, 2005b)","Charles, C., 1985. La Valle de Hunza, Karakorum - Pakistan - Milieu Naturel, Amenagement traditionel et mutations recentes dans une vallee aride du Nord-Ouest de L’Ensemble Himalayen. Université Joseph Fourier, Grenoble, France, Grenoble; Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram; Petermanns Geographische Mitteilungen 138, 337–356; Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,
151,1957,1957,7,25,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
152,1957,1957,8,31,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
149,1957,1957,9,28,Unknown,Fedchenko,Not mapped,NA,G072234E38780N,39.074,72.312,NA,NA,NA,NA,NA,Moraine dammed,Y,Y,13_2,6,Tajikistan,,,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Veh et al., 2022)","Veh, G., Lützow, N., Kharlamova, V., Petrakov, D., Hugonnet, R., & Korup, O., 2022. Trends, breaks, and biases in the frequency of reported glacier lake outburst floods. Earth's Future, 10, e2021EF002426. https://doi.org/10.1029/2021EF002426",,
153,1957,1957,NA,NA,Tarina Tsho,Unnamed,GL089899E28106N,"2, 3, 4",G089878E28115N,28.104,89.899,4280,27.35,89.52,1220,Observation,Moraine dammed,Y,N,15_2,12,Bhutan,Punakha,Pho Chhu ,Unknown,Ice avalanche,Unknown,,,,,"The Punakha Dzong building, 75km downstream from the lake was damaged",,,,,,,,,,,,,,+,,,,,,,,,"(Carrivick and Tweed, 2016)","Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1–16. https://doi.org/10.1016/j.gloplacha.2016.07.001",,
156,1958,1958,9,1,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
157,1958,1958,11,24,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,171000000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jökulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805–818. https://doi.org/10.3189/2013JoG12J157",,
154,1958,1958,NA,NA,Unnamed,Kuturgansuu,Ephemeral,NA,G074608E42515N,42.522,74.609,3470,42.535,74.658,2170,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,,Alamedin,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-Cánovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50–59. https://doi.org/10.1016/j.gloplacha.2019.03.003",,
155,1958,1958,7,6,Lake number 17,Zharsai,Not mapped,NA,G077398E43136N,43.152,77.408,3380,NA,NA,NA,NA,Moraine dammed,N,Y,13_3,4,Kazakhstan,,Izzyk,Unknown,Unknown,Subglacial tunnel,,200000,221,,destroyed bridges and a large amount of forest,,,,,,,,,,,,,,,,,,,,,,,(Medeu et al. 2022),"Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",,
158,1959,1959,8,21,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,36.463012,74.901382,2450,Observation,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Finsterwalder, 1960; Kreutzmann, 1994; Iturrizaga, 2005b)","Finsterwalder, R., 1960. German Glaciological and Geological Expeditions to the Batura Mustagh and Rakaposhi Range. Journal of Glaciology 3(28), 787–788. https://doi.org/10.3189/S0022143000018104; Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337–356; Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,"Damage to irrigation channel at Nomal, amage occurred in Shimshal valley and Pasu village, located 50 km down the valley on the glacio-alluvial fan of the Pasu Glacier"
159,1959,1959,8,23,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,NA,NA,NA,NA,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Iturrizaga, 2005b)","Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,
160,1959,1959,8,29,Kyagar,Unnamed,GL077181E35675N,"2, 3, 4",G077158E35562N,35.677371,77.190788,4880,37.982034,76.877846,1450,Observation,Ice dammed,N,Y,14_2,9,China,Xinjiang,Yarkant,Surging glacier,Unknown,Unknown,,,2460,,,,,,,,,,,,,,,,,,,,,,,,,"(Zhang et al., 1990; Zhang, 1992; Hewitt and Liu, 2010; Carrivick and Tweed, 2016; Bazai et al., 2021)","Zhang, X., Li, N., You, X., Wang, W., 1990. The Researches of Glacier Lake Outburst Floods of the Yarkant River in Xinjiang. Science in China Series B-Chemistry, Life Sciences & Earth Sciences 33 (8), 1014–1024; Zhang, X., 1992. Investigation of glacier bursts of the Yarkant River in Xinjiang, China. Annals of Glaciology 16, 135–139. https://doi.org/10.3189/1992AoG16-1-135-139; Hewitt, K., Liu, J., 2010. Ice-Dammed Lakes and Outburst Floods, Karakoram Himalaya: Historical Perspectives on Emerging Threats. Physical Geography 31, 528–551. https://doi.org/10.2747/0272-3646.31.6.528; Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1–16. https://doi.org/10.1016/j.gloplacha.2016.07.001; Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",,
161,1959,1959,8,26,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
162,1959,1959,9,19,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,144000000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jökulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805–818. https://doi.org/10.3189/2013JoG12J175",,
163,1959,1959,NA,NA,Tarina Tsho,Unnamed,GL089899E28106N,"2, 3, 4",G089878E28115N,28.104,89.899,4280,27.35,89.52,1220,Observation,Moraine dammed,Y,N,15_2,12,Bhutan,Punakha,Pho Chhu ,Unknown,Unknown,Unknown,,,,,"The Punakha Dzong building, 75km downstream from the lake was damaged",,,,,,,,,,,,,,,,,,,,,,,(Veh et al. 2022),"Veh, G., Lützow, N., Kharlamova, V., Petrakov, D., Hugonnet, R., & Korup, O., 2022. Trends, breaks, and biases in the frequency of reported glacier lake outburst floods. Earth's Future, 10, e2021EF002426. https://doi.org/10.1029/2021EF002426",,
165,1960,1960,NA,NA,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,36.463012,74.901382,2450,Observation,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,"Damage to bridges at Passu, Loss of farms and terraces at Shimshal",,,,,"(Kreutzmann, 1994; Iturrizaga, 2005b)","Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337–356; Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,
166,1960,1960,9,4,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
167,1960,1960,7,22,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
164,1960,1960,7,8,Unnamed,Aksay,Not mapped,NA,G074556E42520N,42.528,74.5405,3637,42.552627,74.483331,2255,Deposit,Water pocket,N,Y,13_3,4,Kyrgyzstan,,Ala Archa,Unknown,Unknown,Unknown,,,10,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2016)","Zaginaev, V., Ballesteros-Cánovas, J.A., Erokhin, S., Matov, E., Petrakov, D., Stoffel, M., 2016. Reconstruction of glacial lake outburst floods in northern Tien Shan: Implications for hazard assessment. Geomorphology 269, 75–84. https://doi.org/10.1016/j.geomorph.2016.06.028",,
170,1961,1961,NA,NA,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,36.439939,75.311226,3062,Observation,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,Loss of farms and terraces at Shimshal,,,,,"(Kreutzmann, 1994; Iturrizaga, 2005b)","Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337–356; Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,
171,1961,1961,9,4,Kyagar,Unnamed,GL077181E35675N,"2, 3, 4",G077158E35562N,35.677371,77.190788,4880,37.982034,76.877846,1450,Observation,Ice dammed,N,Y,14_2,9,China,Xinjiang,Yarkant,Surging glacier,Unknown,Unknown,,,6270,,,,,,,,,,,,,,,,,,,,,,,,,"(Zhang et al., 1990; Zhang, 1992; Hewitt and Liu, 2010; Carrivick and Tweed, 2016; Bazai et al., 2021)","Zhang, X., Li, N., You, X., Wang, W., 1990. The Researches of Glacier Lake Outburst Floods of the Yarkant River in Xinjiang. Science in China Series B-Chemistry, Life Sciences & Earth Sciences 33 (8), 1014–1024; Zhang, X., 1992. Investigation of glacier bursts of the Yarkant River in Xinjiang, China. Annals of Glaciology 16, 135–139. https://doi.org/10.3189/1992AoG16-1-135-139; Hewitt, K., Liu, J., 2010. Ice-Dammed Lakes and Outburst Floods, Karakoram Himalaya: Historical Perspectives on Emerging Threats. Physical Geography 31, 528–551. https://doi.org/10.2747/0272-3646.31.6.528; Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1–16. https://doi.org/10.1016/j.gloplacha.2016.07.001; Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",,
172,1961,1961,9,9,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
173,1961,1961,7,16,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jökulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805–818. https://doi.org/10.3189/2013JoG12J158",,
169,1961,1961,NA,NA,Unnamed,Salyk,Ephemeral,NA,G074719E42495N,42.518,74.717,3390,42.561,74.663,2005,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,,Alamedin,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-Cánovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50–59. https://doi.org/10.1016/j.gloplacha.2019.03.003",,
168,1961,1961,7,NA,Unnamed,Aksay,Not mapped,NA,G074556E42520N,42.528,74.5405,3637,42.552627,74.483331,2255,Deposit,Water pocket,N,Y,13_3,4,Kyrgyzstan,,Ala Archa,Unknown,Unknown,Unknown,,,10,,,,,,,,,,,,,,,,,,,,,,,,,"(Zaginaev et al., 2016)","Zaginaev, V., Ballesteros-Cánovas, J.A., Erokhin, S., Matov, E., Petrakov, D., Stoffel, M., 2016. Reconstruction of glacial lake outburst floods in northern Tien Shan: Implications for hazard assessment. Geomorphology 269, 75–84. https://doi.org/10.1016/j.geomorph.2016.06.028",,
174,1962,1962,NA,NA,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,36.463012,74.901382,2450,Observation,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,"Damage to bridges at Passu, Loss of farms and terraces at Shimshal",,,,,"(Kreutzmann, 1994; Iturrizaga, 2005b)","Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337–356; Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,
175,1962,1962,9,15,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
176,1963,1963,7,3,Abdukagor,Medvezhiy ,Not mapped,NA,G072229E38652N,38.631723,72.146101,NA,NA,NA,NA,NA,Ice dammed,Y,Y,13_2,6,Tajikistan,,Vanch,Unknown,Unknown,Subglacial tunnel,,15000000,,2000,,,,,,,,,,,,,,,,,,,,,,,,"(Veh et al., 2022)","Veh, G., Lützow, N., Kharlamova, V., Petrakov, D., Hugonnet, R., & Korup, O., 2022. Trends, breaks, and biases in the frequency of reported glacier lake outburst floods. Earth's Future, 10, e2021EF002426. https://doi.org/10.1029/2021EF002426",,
177,1963,1963,6,19,Abdukagor,Medvezhiy ,Not mapped,NA,G072229E38652N,38.631723,72.146101,NA,NA,NA,NA,NA,Ice dammed,Y,Y,13_2,6,Tajikistan,,Vanch,Unknown,Unknown,Subglacial tunnel,,22000000,,2000,,,,,,,,,,,,,,,,,,,,,,,,"(Veh et al., 2022)","Veh, G., Lützow, N., Kharlamova, V., Petrakov, D., Hugonnet, R., & Korup, O., 2022. Trends, breaks, and biases in the frequency of reported glacier lake outburst floods. Earth's Future, 10, e2021EF002426. https://doi.org/10.1029/2021EF002426",,
178,1963,1963,NA,NA,Unnamed,Khurdopin ,Ephemeral,NA,G075438E36192N,36.344239,75.474953,3482,36.439939,75.311226,3062,Observation,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,Unknown,Subglacial tunnel,,,,,,,,,,,,,,,,,,,,,,,Loss of farms and terraces at Shimshal,,,,,"(Kreutzmann, 1994; Iturrizaga, 2005b)","Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337–356; Iturrizaga, L., 2005b. New observations on present and prehistorical glacier-dammed lakes in the Shimshal valley (Karakoram Mountains). Journal of Asian Earth Sciences 25, 545–555. https://doi.org/10.1016/j.jseaes.2004.04.011",,
179,1963,1963,6,24,Kyagar,Unnamed,GL077181E35675N,"2, 3, 4",G077158E35562N,35.677371,77.190788,4880,37.982034,76.877846,1450,Observation,Ice dammed,N,Y,14_2,9,China,Xinjiang,Yarkant,Surging glacier,Unknown,Unknown,,,1690,,,,,,,,,,,,,,,,,,,,,,,,,"(Zhang et al., 1990; Zhang, 1992; Hewitt and Liu, 2010; Carrivick and Tweed, 2016; Bazai et al., 2021)","Zhang, X., Li, N., You, X., Wang, W., 1990. The Researches of Glacier Lake Outburst Floods of the Yarkant River in Xinjiang. Science in China Series B-Chemistry, Life Sciences & Earth Sciences 33 (8), 1014–1024; Zhang, X., 1992. Investigation of glacier bursts of the Yarkant River in Xinjiang, China. Annals of Glaciology 16, 135–139. https://doi.org/10.3189/1992AoG16-1-135-139; Hewitt, K., Liu, J., 2010. Ice-Dammed Lakes and Outburst Floods, Karakoram Himalaya: Historical Perspectives on Emerging Threats. Physical Geography 31, 528–551. https://doi.org/10.2747/0272-3646.31.6.528; Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1–16. https://doi.org/10.1016/j.gloplacha.2016.07.001; Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",,
181,1963,1963,9,9,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,95000000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Glazirin, 2010)","Glazirin, G., 2010. A century of investigations on outbursts of the ice-dammed lake merzbacher (Central Tien Shan). Austrian Journal of Earth Sciences 103, 171–179.",,
183,1963,1963,6,6,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,,Inylchek,Unknown,Unknown,Subglacial tunnel,,299000000,,,,,,,,,,,,,,,,,,,,,,,,,,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jökulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805–818. https://doi.org/10.3189/2013JoG12J159",,
180,1963,1963,7,6,Lake number 17,Zharsai,Not mapped,NA,G077398E43136N,43.152,77.408,3380,43.29796,77.49812,1280,Observation,Moraine dammed,N,Y,13_3,4,Kazakhstan,,Izzyk,Unknown,Unknown,Subglacial tunnel,,,12000,,,52,,,,,,,,,,,,,,,,,2 streets,,,,,"(Petrakov et al., 2020, Medeu et al. 2022)","Petrakov, D.A., Chernomorets, S.S., Viskhadzhieva, K.S., Dokukin, M.D., Savernyuk, E.A., Petrov, M.A., Erokhin, S.A., Tutubalina, O.V., Glazyrin, G.E., Shpuntova, A.M., Stoffel, M., 2020. Putting the poorly documented 1998 GLOF disaster in Shakhimardan River valley (Alay Range, Kyrgyzstan/Uzbekistan) into perspective. Science of The Total Environment 724, 138287. https://doi.org/10.1016/j.scitotenv.2020.138287; Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",,
182,1963,1963,NA,NA,Tiptola (Olangchun Gola 1),Chhochenphu,GL087750E27816N,"2, 3, 4",G087755E27833N,27.82,87.75,4909,27.693,87.761,3388,Observation,Moraine dammed,Y,Y,15_2,11,Nepal,Koshi,Tamor,Unknown,Ice avalanche,Unknown,,,,,,4,,,,,,,,,,,,3,,,50,,Destroyed cropland,,,,,"(Byers et al., 2020)","Byers, A.C., Chand, M.B., Lala, J., Shrestha, M., Byers, E.A., Watanabe, T., 2020. Reconstructing the History of Glacial Lake Outburst Floods (GLOF) in the Kanchenjunga Conservation Area, East Nepal: An Interdisciplinary Approach. Sustainability 12, 5407. https://doi.org/10.3390/su12135407",,
